train_number,route_name,train_id,lat,lon,heading,velocity,train_state,status_msg,origin_code,dest_code,num_stations,collection_timestamp
785,Pacific Surfliner,785-7,33.5014887431531,-117.66410506349312,N,0.0156585797667503,Active, ,SAN,GTA,23,2025-08-07 20:45:01
790,Pacific Surfliner,790-7,34.19664102417501,-119.07711499831696,E,77.8387985229492,Active, ,GTA,SAN,22,2025-08-07 20:45:01
822,Heartland Flyer,822-7,33.94905684398809,-97.11558537742256,N,38.2515983581543,Active, ,FTW,OKC,7,2025-08-07 20:45:01
1333,Borealis,1333-7,44.71582448643335,-92.77883142931783,NW,76.6420364379883,Active, ,CHI,MSP,13,2025-08-07 20:45:01
1340,Borealis,1340-7,41.888557657251845,-87.68652920556107,E,18.678409576416,Active, ,MSP,CHI,13,2025-08-07 20:45:01
2124,Acela,2124-7,40.533398252753294,-74.38704837342111,N,73.1999969482422,Active, ,WAS,NYP,7,2025-08-07 20:45:01
2168,Acela,2168-7,42.33362683127404,-71.09275877931915,N,70.6999969482422,Active, ,WAS,BOS,12,2025-08-07 20:45:01
2169,Acela,2169-7,39.20281623944995,-76.69734412665723,S,78.8000030517578,Active, ,BOS,WAS,13,2025-08-07 20:45:01
2170,Acela,2170-7,41.34177862084476,-71.94954763670445,S,73.1999969482422,Active, ,WAS,BOS,12,2025-08-07 20:45:01
2172,Acela,2172-7,41.25533752946582,-72.9871379945508,N,75.6999969482422,Active, ,WAS,BOS,12,2025-08-07 20:45:01
2173,Acela,2173-7,40.90423269733572,-73.79197069050976,SW,31.0,Active, ,BOS,WAS,13,2025-08-07 20:45:01
2193,Acela,2193-7,41.29126817222247,-72.934754556778,S,27.2999992370605,Active, ,BOS,NYP,6,2025-08-07 20:45:01
v5,Skeena,v5-06,55.0676,-127.3339,N,0.0,Active, ,JASP,PRUP,34,2025-08-07 20:45:01
v6,Skeena,v6-06,54.1780216868,-130.17639658,N,0.0,Active, ,CASS,JASP,33,2025-08-07 20:45:01
v14,Ocean,v14-06,44.8181,-63.6539,S,55.92339,Active, ,MTRL,HLFX,28,2025-08-07 20:45:01
v15,Ocean,v15-06,44.6392,-63.567692,N,0.0,Active, ,HLFX,MTRL,28,2025-08-07 20:45:01
v20,Corridor,v20-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,QBEC,6,2025-08-07 20:45:01
v22,Corridor,v22-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 20:45:01
v24,Corridor,v24-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 20:45:01
v26,Corridor,v26-07,46.7544,-71.2967,W,5.592339,Active, ,OTTW,QBEC,11,2025-08-07 20:45:01
v28,Corridor,v28-07,45.9475,-72.3944,NE,49.088309,Active, ,OTTW,QBEC,12,2025-08-07 20:45:01
v29,Corridor,v29-07,45.5825,-73.1542,W,47.845567,Active, ,QBEC,MTRL,6,2025-08-07 20:45:01
v31,Corridor,v31-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,OTTW,5,2025-08-07 20:45:01
v33,Corridor,v33-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,11,2025-08-07 20:45:01
v35,Corridor,v35-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,12,2025-08-07 20:45:01
v37,Corridor,v37-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,10,2025-08-07 20:45:01
v38,Corridor,v38-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,MTRL,5,2025-08-07 20:45:01
v39,Corridor,v39-07,45.366,-74.442,NW,72.700407,Active, ,QBEC,OTTW,9,2025-08-07 20:45:01
v40,Corridor,v40-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,5,2025-08-07 20:45:01
v41,Corridor,v41-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,11,2025-08-07 20:45:01
v44,Corridor,v44-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 20:45:01
v45,Corridor,v45-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,4,2025-08-07 20:45:01
v46,Corridor,v46-07,45.3004,-75.7359,NE,8.077823,Active, ,TRTO,OTTW,7,2025-08-07 20:45:01
v47,Corridor,v47-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,10,2025-08-07 20:45:01
v48,Corridor,v48-07,44.1334,-77.5629,E,64.622584,Active, ,TRTO,OTTW,13,2025-08-07 20:45:01
v50,Corridor,v50-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 20:45:01
v52,Corridor,v52-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 20:45:01
v53,Corridor,v53-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 20:45:01
v54,Corridor,v54-07,44.3604,-76.1826,E,58.408874,Active, ,TRTO,OTTW,13,2025-08-07 20:45:01
v59,Corridor,v59-07,44.2214,-76.7415,SW,86.99194,Active, ,OTTW,TRTO,11,2025-08-07 20:45:01
v60,Corridor,v60-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 20:45:01
v61,Corridor,v61-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 20:45:01
v62,Corridor,v62-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 20:45:01
v63,Corridor,v63-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,10,2025-08-07 20:45:01
v64,Corridor,v64-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,10,2025-08-07 20:45:01
v65,Corridor,v65-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 20:45:01
v66,Corridor,v66-07,45.4489,-73.7407,N,0.0,Active, ,TRTO,MTRL,8,2025-08-07 20:45:01
v67,Corridor,v67-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 20:45:01
v68,Corridor,v68-07,44.7586,-75.4682,NE,89.477424,Active, ,TRTO,MTRL,9,2025-08-07 20:45:01
v69,Montréal-Toronto,v69-07,44.2035,-77.2564,W,47.845567,Active, ,MTRL,TRTO,8,2025-08-07 20:45:01
v70,Corridor,v70-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,9,2025-08-07 20:45:01
v71,Corridor,v71-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,10,2025-08-07 20:45:01
v72,Corridor,v72-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,10,2025-08-07 20:45:01
v73,Corridor,v73-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,8,2025-08-07 20:45:01
v75,Corridor,v75-07,42.7676,-81.6822,SW,74.56452,Active, ,TRTO,WDON,10,2025-08-07 20:45:01
v76,Corridor,v76-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,8,2025-08-07 20:45:01
v78,Corridor,v78-07,42.9915,-81.0803,E,79.535488,Active, ,WDON,TRTO,10,2025-08-07 20:45:01
v79,Corridor,v79-07,43.3948,-79.7451,SW,44.738712,Active, ,TRTO,WDON,10,2025-08-07 20:45:01
v82,London-Toronto,v82-07,42.98099,-81.246734,N,0.0,Active, ,LNDN,TRTO,4,2025-08-07 20:45:01
v83,Toronto-London,v83-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,LNDN,5,2025-08-07 20:45:01
v84,Corridor,v84-07,42.95709,-82.38892,N,0.0,Active, ,SARN,TRTO,12,2025-08-07 20:45:01
v87,Corridor,v87-07,43.3046,-81.0812,SW,29.204437,Active, ,TRTO,SARN,12,2025-08-07 20:45:01
v97,Toronto-Niagara Falls,v97-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,NIAG,6,2025-08-07 20:45:01
v98,Niagara Falls-Toronto,v98-07,43.64481,-79.38032,N,0.0,Active, ,NIAG,TRTO,6,2025-08-07 20:45:01
v185,Lake Superior,v185-07,46.487372123,-80.992218679,N,0.0,Active, ,SUDB,WHTR,36,2025-08-07 20:45:01
v604,Abitibi,v604-07,48.3331,-76.9659,E,29.825808,Active, ,SENN,MTRL,60,2025-08-07 20:45:01
v641,Ottawa-Toronto,v641-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 20:45:01
v643,Corridor,v643-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,13,2025-08-07 20:45:01
v644,Toronto-Ottawa,v644-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 20:45:01
v645,Corridor,v645-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,6,2025-08-07 20:45:01
v646,Toronto-Ottawa,v646-07,44.7,-75.7883,NW,74.56452,Active, ,TRTO,OTTW,5,2025-08-07 20:45:01
v668,Corridor,v668-07,44.2171,-76.7546,NE,0.0,Active, ,TRTO,MTRL,7,2025-08-07 20:45:01
v669,Corridor,v669-07,44.4759,-75.89,SW,44.738712,Active, ,MTRL,TRTO,6,2025-08-07 20:45:01
v690,Hudson Bay,v690-05,58.767685933,-94.1747663006,N,0.0,Active, ,CHUR,TPAS,34,2025-08-07 20:45:01
v693,Hudson Bay,v693-05,49.8893855363,-97.1335833128,N,0.0,Active, ,WNPG,CHUR,55,2025-08-07 20:45:01
v1,Canadian,v1-03,43.64481,-79.38032,N,0.0,Active, ,TRTO,VCVR,67,2025-08-07 20:45:01
v1,Canadian,v1-06,49.877,-96.0952,W,68.35081,Active, ,TRTO,WATR,47,2025-08-07 20:45:01
v2,Canadian,v2-04,49.1868,-84.5719,NE,32.932663,Active, ,VCVR,WSHG,66,2025-08-07 20:45:01
1,Sunset Limited,1-6,31.97561573147629,-110.2193098643177,NW,44.7138595581055,Active, ,NOL,LAX,22,2025-08-07 21:16:02
2,Sunset Limited,2-6,30.5911953577841,-104.50190896398408,SE,79.523063659668,Active, ,LAX,NOL,22,2025-08-07 21:16:02
3,Southwest Chief,3-6,35.10620675681802,-107.7790095977766,W,67.4063262939453,Active, ,CHI,LAX,32,2025-08-07 21:16:02
3,Southwest Chief,3-7,39.89481694779202,-92.73275694807802,W,89.6203384399414,Active, ,CHI,LAX,32,2025-08-07 21:16:02
4,Southwest Chief,4-7,33.8685847186602,-117.92110891999036,E,0.0,Active, ,LAX,CHI,32,2025-08-07 21:16:02
4,Southwest Chief,4-6,36.967035625213136,-104.47851006642937,N,23.0528602600098,Active, ,LAX,CHI,32,2025-08-07 21:16:02
5,California Zephyr,5-7,41.02899910861533,-92.81576489781744,W,39.9665794372559,Active, ,CHI,EMY,35,2025-08-07 21:16:02
5,California Zephyr,5-6,38.99351715756037,-110.16930742480974,W,15.1365995407104,Active, ,CHI,EMY,35,2025-08-07 21:16:02
6,California Zephyr,6-7,39.56428681746596,-119.05801156064202,E,72.2530212402344,Active, ,EMY,CHI,35,2025-08-07 21:16:02
6,California Zephyr,6-6,39.85548661504871,-105.1892115230878,SE,50.7535781860352,Active, ,EMY,CHI,35,2025-08-07 21:16:02
7,Empire Builder,7-7,43.90932882176087,-90.893645540173,W,79.908317565918,Active, ,CHI,SEA,40,2025-08-07 21:16:02
7,Empire Builder,7-6,48.51759636173404,-111.88010956763738,NW,23.8233604431152,Active, ,CHI,SEA,40,2025-08-07 21:16:02
8,Empire Builder,8-7,47.59890561643562,-122.33001489149925,N,0.0,Predeparture, ,SEA,CHI,40,2025-08-07 21:16:02
8,Empire Builder,8-6,48.05743760932415,-105.8756143633396,E,20.9464092254639,Active, ,SEA,CHI,40,2025-08-07 21:16:02
11,Coast Starlight,11-7,44.055234523421184,-123.09171194931508,E,0.0,Active, ,SEA,LAX,30,2025-08-07 21:16:02
14,Coast Starlight,14-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,SEA,29,2025-08-07 21:16:02
14,Coast Starlight,14-6,46.7450540283041,-122.93911696169631,NE,65.1258926391602,Active, ,LAX,SEA,29,2025-08-07 21:16:02
19,Crescent,19-7,38.53584294955507,-77.80256903835885,SW,35.6590614318848,Active, ,NYP,NOL,33,2025-08-07 21:16:02
19,Crescent,19-6,30.34065606637319,-89.75820714304194,S,77.8947219848633,Active, ,NYP,NOL,33,2025-08-07 21:16:02
20,Crescent,20-7,33.68604153317191,-85.55542445701921,E,40.3342666625977,Active, ,NOL,NYP,35,2025-08-07 21:16:02
21,Texas Eagle,21-7,38.78239776947941,-90.08440253204854,S,77.0189437866211,Active, ,CHI,SAS,29,2025-08-07 21:16:02
21,Texas Eagle,21-6,30.215844589705068,-97.79106140750903,SW,40.8116493225098,Active, ,CHI,SAS,29,2025-08-07 21:16:02
22,Texas Eagle,22-7,33.022886448727064,-94.19612045474322,NE,49.0883102416992,Active, ,SAS,CHI,29,2025-08-07 21:16:02
28,Empire Builder,28-7,45.68675406015569,-121.89311131718328,NE,60.5774612426758,Active, ,PDX,SPK,6,2025-08-07 21:16:02
40,Floridian,40-7,29.41643506823929,-81.53413709511419,NW,77.5994491577148,Active, ,MIA,CHI,46,2025-08-07 21:16:02
40,Floridian,40-6,39.87691142706288,-79.2317077522203,S,48.9621429443359,Active, ,MIA,CHI,46,2025-08-07 21:16:02
41,Floridian,41-6,35.57488952506532,-79.11242949924355,SW,58.2074165344238,Active, ,CHI,MIA,46,2025-08-07 21:16:02
41,Floridian,41-7,41.64466881616587,-86.66354151335563,NE,78.3130340576172,Active, ,CHI,MIA,46,2025-08-07 21:16:02
49,Lake Shore Limited,49-7,43.19965466913976,-75.44332330659337,W,73.2575454711914,Active, ,NYP,CHI,20,2025-08-07 21:16:02
50,Cardinal,50-7,40.82104500186067,-86.87612694813959,S,59.2341728210449,Active, ,CHI,NYP,32,2025-08-07 21:16:02
52,Auto Train,52-7,31.96791310079871,-81.26191269130868,NE,62.0146865844727,Active, ,SFA,LOR,2,2025-08-07 21:16:02
53,Auto Train,53-7,36.41226921292083,-77.60690540439899,S,70.078857421875,Active, ,LOR,SFA,2,2025-08-07 21:16:02
55,Vermonter,55-7,39.49175674665749,-76.17441764957518,SW,118.083587646484,Active, ,SAB,WAS,29,2025-08-07 21:16:02
56,Vermonter,56-7,44.76419208743117,-73.10444783513148,N,58.3282089233398,Active, ,WAS,SAB,29,2025-08-07 21:16:02
58,City of New Orleans,58-7,33.765287885486,-90.22394383591244,W,47.6591491699219,Active, ,NOL,CHI,20,2025-08-07 21:16:02
59,City of New Orleans,59-7,41.87744925891976,-87.6403332068482,S,2.88316106796265,Active, ,CHI,NOL,20,2025-08-07 21:16:02
64,Maple Leaf,64-7,41.18950835362552,-73.88262843812444,SE,0.0201324597001076,Active, ,TRTO,NYP,18,2025-08-07 21:16:02
66,Northeast Regional,66-7,38.4702873570128,-77.99433392560735,N,0.0201324597001076,Active, ,RNK,BOS,26,2025-08-07 21:16:02
67,Northeast Regional,67-7,41.28911288515776,-72.41876317875118,W,77.1431121826172,Active, ,BOS,NPN,30,2025-08-07 21:16:02
68,Adirondack,68-7,41.593628729213805,-73.94678645712439,S,28.2592620849609,Active, ,MTRL,NYP,18,2025-08-07 21:16:02
78,Piedmont,78-7,36.04549735565212,-79.87624658820053,N,63.0815811157227,Active, ,CLT,RGH,8,2025-08-07 21:16:02
79,Carolinian,79-7,35.63435298800628,-80.51656658262327,SW,78.4047470092773,Active, ,NYP,CLT,24,2025-08-07 21:16:02
85,Northeast Regional,85-7,37.95570749975703,-77.43812034396923,SW,69.8484497070313,Active, ,BOS,RVM,27,2025-08-07 21:16:02
89,Palmetto,89-7,32.757471721056945,-80.30484304720635,W,78.2973709106445,Active, ,NYP,SAV,22,2025-08-07 21:16:02
90,Palmetto,90-7,39.57338747602145,-76.00955401677324,E,103.22135925293,Active, ,SAV,NYP,23,2025-08-07 21:16:02
93,Northeast Regional,93-7,37.49781021670122,-77.47698446551232,SE,71.4031219482422,Active, ,BOS,NFK,29,2025-08-07 21:16:02
94,Northeast Regional,94-7,41.46745767296301,-71.58814310745835,NE,110.766555786133,Active, ,NFK,BOS,28,2025-08-07 21:16:02
97,Silver Meteor,97-7,38.07844922603616,-77.38173147874733,SE,67.1014862060547,Active, ,NYP,MIA,33,2025-08-07 21:16:02
98,Silver Meteor,98-7,32.71774544055312,-80.72265170199114,E,79.0131912231445,Active, ,MIA,NYP,33,2025-08-07 21:16:02
136,Northeast Regional,136-7,40.81624286957821,-73.89390705886788,NE,55.2501792907715,Active, ,WAS,SPG,23,2025-08-07 21:16:02
138,Northeast Regional,138-7,40.13942767070792,-74.81794906067978,NE,120.316055297852,Active, ,NFK,NYP,21,2025-08-07 21:16:02
148,Northeast Regional,148-7,41.3578651707161,-72.88821523872042,N,79.0780639648438,Active, ,WAS,SPG,24,2025-08-07 21:16:02
171,Northeast Regional,171-7,37.37554145251167,-79.17386150418186,W,9.78884983062744,Active, ,BOS,RNK,27,2025-08-07 21:16:02
175,Northeast Regional,175-7,40.21471455272513,-74.75851606236202,SW,12.2986965179443,Active, ,BOS,WAS,19,2025-08-07 21:16:02
176,Northeast Regional,176-7,41.267350014326254,-72.97161980125729,NE,27.0,Active, ,WAS,BOS,22,2025-08-07 21:16:02
177,Northeast Regional,177-7,41.29331284973491,-72.93135184580079,SW,28.3845310211182,Active, ,BOS,PHL,20,2025-08-07 21:16:02
178,Northeast Regional,178-7,41.14134289977062,-73.26600007667845,E,73.7787551879883,Active, ,WAS,BOS,22,2025-08-07 21:16:02
179,Northeast Regional,179-7,41.33700643543157,-71.90299305632242,NW,58.138069152832,Active, ,BOS,PHL,15,2025-08-07 21:16:02
184,Northeast Regional,184-7,42.18105798321776,-71.15508331492961,N,24.1679000854492,Active, ,WAS,BOS,20,2025-08-07 21:16:02
186,Northeast Regional,186-7,39.30198313113004,-76.6487296155647,NE,29.4202346801758,Active, ,NPN,NYP,18,2025-08-07 21:16:02
192,Northeast Regional,192-7,39.95327039373328,-75.18226038291122,NE,15.9158277511597,Active, ,WAS,NYP,8,2025-08-07 21:16:02
196,Northeast Regional,196-7,40.73400941495933,-74.1648650866491,N,0.214746236801147,Active, ,WAS,NYP,7,2025-08-07 21:16:02
197,Northeast Regional,197-7,39.14434454770869,-76.69748145211132,S,100.512428283691,Active, ,NYP,WAS,9,2025-08-07 21:16:02
241,Empire Service,241-7,42.31542300154128,-73.77347712163046,N,77.8745956420898,Active, ,NYP,ALB,7,2025-08-07 21:16:02
283,Empire Service,283-7,42.987393314377975,-78.23291311658993,W,78.8230514526367,Active, ,NYP,NFL,16,2025-08-07 21:16:02
291,Ethan Allen Express,291-7,44.07900366953863,-73.18318316413772,N,54.6171264648438,Active, ,NYP,BTN,15,2025-08-07 21:16:02
305,Lincoln Service,305-7,40.40070713297936,-89.06937248112605,SW,107.683601379395,Active, ,CHI,STL,11,2025-08-07 21:16:02
306,Lincoln Service,306-7,40.2160452238073,-89.28462063369527,NE,103.972969055176,Active, ,STL,CHI,9,2025-08-07 21:16:02
307,Lincoln Service,307-7,41.66901795795384,-88.02135289008608,SW,30.2110595703125,Active, ,CHI,STL,9,2025-08-07 21:16:02
316,Missouri River Runner,316-7,38.59835756903927,-91.93748378225884,NE,64.7282180786133,Active, ,KCY,STL,10,2025-08-07 21:16:02
318,Lincoln River Runner,318-7,41.480716835744914,-88.0899640366053,N,72.1473770141602,Active, ,KCY,CHI,20,2025-08-07 21:16:02
319,Lincoln River Runner,319-7,38.76724559557631,-93.66563368336703,W,70.6747436523438,Active, ,CHI,KCY,20,2025-08-07 21:16:02
341,Hiawatha,341-7,41.88224814891749,-87.63718226639789,N,1.80197596549988,Active, ,CHI,MKE,5,2025-08-07 21:16:02
342,Hiawatha,342-7,42.630939819586594,-87.90528697518252,S,78.9141235351563,Active, ,MKE,CHI,5,2025-08-07 21:16:02
352,Wolverine,352-7,42.493149372330336,-83.15073077777116,NW,42.955379486084,Active, ,CHI,PNT,12,2025-08-07 21:16:02
354,Wolverine,354-7,42.29575770159197,-85.57822173283579,E,12.9742298126221,Active, ,CHI,PNT,13,2025-08-07 21:16:02
355,Wolverine,355-7,42.29580729282493,-85.5740331935796,W,14.1113300323486,Active, ,PNT,CHI,14,2025-08-07 21:16:02
364,Blue Water,364-7,42.72641808443348,-84.44275390053542,NE,45.9379615783691,Active, ,CHI,PTH,11,2025-08-07 21:16:02
370,Wolverine,370-7,42.00607711937389,-86.52532739523556,NE,64.8152084350586,Active, ,CHI,GRR,5,2025-08-07 21:16:02
383,Illinois Zephyr,383-7,41.26905440629479,-89.8673616864378,SW,79.954948425293,Active, ,CHI,QCY,10,2025-08-07 21:16:02
392,Illini,392-7,40.83774950632771,-87.97187617148451,N,79.3180084228516,Active, ,CDL,CHI,11,2025-08-07 21:16:02
393,Illini,393-7,38.92106592921774,-88.66356473896064,SW,62.7416915893555,Active, ,CHI,CDL,11,2025-08-07 21:16:02
479,Northeast Regional,479-7,41.30315858592897,-72.92299765668994,N,0.0,Completed, ,GFD,NHV,12,2025-08-07 21:16:02
494,Northeast Regional,494-7,42.08104799909614,-72.5798579445259,N,28.2413673400879,Active, ,NHV,GFD,12,2025-08-07 21:16:02
506,Amtrak Cascades,506-7,45.61144803321159,-122.70532151246384,NE,29.7714347839355,Active, ,PDX,SEA,8,2025-08-07 21:16:02
507,Amtrak Cascades,507-7,45.52852795649739,-122.67552107555056,N,0.0223693996667862,Active, ,SEA,EUG,12,2025-08-07 21:16:02
508,Amtrak Cascades,508-7,45.03571860276382,-122.97132790546353,NE,69.3406677246094,Active, ,EUG,SEA,12,2025-08-07 21:16:02
509,Amtrak Cascades,509-7,47.43462933554764,-122.24027973096165,S,62.2629890441895,Active, ,SEA,PDX,8,2025-08-07 21:16:02
518,Amtrak Cascades,518-7,47.60098446761403,-122.32938348289623,N,7.12241697311401,Active, ,PDX,VCVR,14,2025-08-07 21:16:02
519,Amtrak Cascades,519-7,48.94926635545983,-122.68896487386732,SE,55.1092529296875,Active, ,VCVR,SEA,7,2025-08-07 21:16:02
538,Capitol Corridor,538-7,38.592046100232544,-121.45029240146364,N,29.8854579925537,Active, ,SJC,ARN,18,2025-08-07 21:16:02
540,Capitol Corridor,540-7,38.243489507745245,-122.041364531603,SE,0.0178954862058163,Active, ,OKJ,SAC,9,2025-08-07 21:16:02
542,Capitol Corridor,542-7,38.01907084167555,-122.1427668032082,N,0.0201324187219143,Active, ,SJC,SAC,15,2025-08-07 21:16:02
544,Capitol Corridor,544-7,37.7698299403426,-122.2199075936949,N,63.9853019714355,Active, ,SJC,SAC,15,2025-08-07 21:16:02
546,Capitol Corridor,546-7,37.340020355413,-121.90950558196914,N,31.09787940979,Active, ,SJC,SAC,15,2025-08-07 21:16:02
547,Capitol Corridor,547-7,38.04754374101708,-122.18346200371444,N,48.1299057006836,Active, ,SAC,SJC,15,2025-08-07 21:16:02
549,Capitol Corridor,549-7,38.55877429068412,-121.67138465546913,N,78.5835494995117,Active, ,SAC,OKJ,9,2025-08-07 21:16:02
580,Pacific Surfliner,580-7,32.90184117468286,-117.22423983029904,SE,51.4317245483398,Active, ,LAX,SAN,10,2025-08-07 21:16:02
582,Pacific Surfliner,582-7,33.31741051574715,-117.48209818235551,SE,39.6564712524414,Active, ,LAX,SAN,10,2025-08-07 21:16:02
586,Pacific Surfliner,586-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,SAN,10,2025-08-07 21:16:02
587,Pacific Surfliner,587-7,33.32683663338282,-117.49062784752864,NW,68.6158981323242,Active, ,SAN,LAX,11,2025-08-07 21:16:02
620,Keystone,620-7,40.02012677510489,-75.6191654322424,E,30.2607707977295,Active, ,HAR,PHL,10,2025-08-07 21:16:02
622,Keystone,622-7,40.261108062055214,-76.8782023317206,N,0.0,Predeparture, ,HAR,PHL,10,2025-08-07 21:16:02
639,Keystone,639-7,40.77145830961837,-74.04203942761191,SE,47.9532814025879,Active, ,NYP,PHL,6,2025-08-07 21:16:02
655,Keystone,655-7,39.95928614587634,-75.92299090340188,N,0.120794758200645,Active, ,NYP,HAR,17,2025-08-07 21:16:02
656,Keystone,656-7,40.747810993534365,-74.11177974350106,NE,81.744499206543,Active, ,HAR,NYP,15,2025-08-07 21:16:02
657,Keystone,657-7,40.41920907790091,-74.51069800290874,SW,122.733200073242,Active, ,NYP,HAR,16,2025-08-07 21:16:02
658,Keystone,658-7,40.18890811974367,-74.78312086661562,N,16.7703399658203,Active, ,HAR,NYP,13,2025-08-07 21:16:02
688,Downeaster,688-7,42.52665436201875,-71.1507727256543,SE,65.1956176757813,Active, ,BRK,BON,12,2025-08-07 21:16:02
703,San Joaquins,703-7,35.3731049517759,-119.0086124294112,N,0.0,Predeparture,SERVICE DISRUPTION,BFD,SAC,12,2025-08-07 21:16:02
714,San Joaquins,714-7,35.37172812660389,-119.00909140836264,N,0.0,Completed, ,OKJ,BFD,15,2025-08-07 21:16:02
715,San Joaquins,715-7,38.01934550000276,-122.1386469296186,N,0.0201324187219143,Active, ,BFD,OKJ,15,2025-08-07 21:16:02
716,San Joaquins,716-7,36.62357070266337,-119.7502491842416,N,80.5028381347656,Active, ,OKJ,BFD,15,2025-08-07 21:16:02
717,San Joaquins,717-7,37.56612900263416,-120.83793409184948,N,78.7803955078125,Active, ,BFD,OKJ,15,2025-08-07 21:16:02
718,San Joaquins,718-7,37.97753258335548,-122.3580378266889,N,76.9886093139648,Active, ,OKJ,BFD,15,2025-08-07 21:16:02
719,San Joaquins,719-7,36.71167114279736,-119.77025346965408,N,40.8732872009277,Active, ,BFD,OKJ,15,2025-08-07 21:16:02
779,Pacific Surfliner,779-7,34.245469147393855,-119.19832321322056,NW,65.6519546508789,Active, ,SAN,GTA,24,2025-08-07 21:16:02
784,Pacific Surfliner,784-7,33.70674617488126,-117.80416552731334,SE,88.3345260620117,Active, ,GTA,SAN,24,2025-08-07 21:16:02
785,Pacific Surfliner,785-7,33.77925213113589,-117.85749501009312,N,27.6530513763428,Active, ,SAN,GTA,23,2025-08-07 21:16:02
790,Pacific Surfliner,790-7,34.25784403872594,-118.98985760409845,NE,65.1598281860352,Active, ,GTA,SAN,22,2025-08-07 21:16:02
794,Pacific Surfliner,794-7,34.43720480497221,-119.84241248166876,N,0.0,Predeparture, ,GTA,SAN,22,2025-08-07 21:16:02
822,Heartland Flyer,822-7,34.194357182329206,-97.10726935188566,NE,39.8920211791992,Active, ,FTW,OKC,7,2025-08-07 21:16:02
1333,Borealis,1333-7,44.89383734487835,-93.0084839231932,N,70.6582260131836,Active, ,CHI,MSP,13,2025-08-07 21:16:02
